,A_Price,B_Price,A_PI,B_PI,CONS_1,CONS_2
386000,1.6989537895241877,1.5482690365284717,0.22351838129363097,0.3203499986860943,1.4729266600306137,1.9249809190177618
387000,1.5482690365284717,1.5482690365284717,0.25334053771580883,0.25334053771580883,1.4729266600306137,1.9249809190177618
388000,1.5482690365284717,1.5105978482795426,0.23563338706551187,0.2551312419795833,1.4729266600306137,1.9249809190177618
389000,1.6612826012752586,1.4729266600306137,0.1955160814213221,0.2970277112013236,1.4729266600306137,1.9249809190177618
390000,1.5859402247774006,1.7366249777731166,0.33710258669524207,0.23194712071022894,1.4729266600306137,1.9249809190177618
391000,1.4729266600306137,1.7366249777731166,0.3217824134888718,0.17455168745436303,1.4729266600306137,1.9249809190177618
392000,1.4729266600306137,1.4729266600306137,0.22292666003061892,0.22292666003061892,1.4729266600306137,1.9249809190177618
393000,1.6989537895241877,1.6612826012752586,0.2838314397462228,0.3122056005008669,1.4729266600306137,1.9249809190177618
394000,1.6612826012752586,1.6989537895241877,0.3122056005008669,0.2838314397462228,1.4729266600306137,1.9249809190177618
395000,1.4729266600306137,1.6989537895241877,0.3098420153642828,0.18541532868469385,1.4729266600306137,1.9249809190177618
396000,1.5859402247774006,1.4352554717816846,0.19415032698666523,0.2635088947643421,1.4729266600306137,1.9249809190177618
397000,1.6989537895241877,1.7742961660220458,0.3426679530808011,0.28083357067008363,1.4729266600306137,1.9249809190177618
398000,1.5482690365284717,1.5105978482795426,0.23563338706551187,0.2551312419795833,1.4729266600306137,1.9249809190177618
399000,1.7742961660220458,1.8496385425199038,0.3609383633894346,0.2930063468360761,1.4729266600306137,1.9249809190177618
400000,1.8496385425199038,1.7366249777731166,0.2723588098943081,0.3710892159745328,1.4729266600306137,1.9249809190177618
401000,1.5482690365284717,1.4352554717816846,0.20041303063995036,0.2500351955978522,1.4729266600306137,1.9249809190177618
402000,1.6236114130263297,1.6236114130263297,0.28066655834355264,0.28066655834355264,1.4729266600306137,1.9249809190177618
403000,1.5482690365284717,1.4352554717816846,0.20041303063995036,0.2500351955978522,1.4729266600306137,1.9249809190177618
404000,1.8496385425199038,1.6989537895241877,0.2517346714246135,0.378375946693072,1.4729266600306137,1.9249809190177618
405000,1.7366249777731166,1.8119673542709749,0.3527019977603548,0.28761857721565753,1.4729266600306137,1.9249809190177618
406000,1.4352554717816846,1.5859402247774006,0.2635088947643421,0.19415032698666523,1.4729266600306137,1.9249809190177618
407000,1.6989537895241877,1.6989537895241877,0.3039013560987007,0.3039013560987007,1.4729266600306137,1.9249809190177618
408000,1.5859402247774006,1.4729266600306137,0.21211330246106208,0.2690500391025014,1.4729266600306137,1.9249809190177618
409000,1.7366249777731166,1.7366249777731166,0.3136289220568688,0.3136289220568688,1.4729266600306137,1.9249809190177618
410000,1.7366249777731166,1.6612826012752586,0.27278125023866423,0.3310078431027143,1.4729266600306137,1.9249809190177618
411000,1.5859402247774006,1.6612826012752586,0.30349222106194984,0.2533951122405889,1.4729266600306137,1.9249809190177618
412000,1.5482690365284717,1.4729266600306137,0.21792448714600277,0.25409096534151626,1.4729266600306137,1.9249809190177618
413000,1.6612826012752586,1.4352554717816846,0.17739646418901345,0.28837090670922916,1.4729266600306137,1.9249809190177618
414000,1.887309730768833,1.7742961660220458,0.27653416873364794,0.37923231345035124,1.4729266600306137,1.9249809190177618
415000,1.6236114130263297,1.962652107266691,0.42148955752883294,0.16763632049594526,1.4729266600306137,1.9249809190177618
416000,1.4352554717816846,1.8496385425199038,0.33608749758137657,0.12505043267999394,1.4729266600306137,1.9249809190177618
417000,1.4352554717816846,1.5482690365284717,0.2500351955978522,0.20041303063995036,1.4729266600306137,1.9249809190177618
418000,1.5859402247774006,1.962652107266691,0.41483583114148675,0.15103470316917694,1.4729266600306137,1.9249809190177618
419000,1.4729266600306137,1.8496385425199038,0.35212818961899717,0.14019277582963643,1.4729266600306137,1.9249809190177618
420000,1.6612826012752586,1.7742961660220458,0.3490906402596927,0.2600959244310865,1.4729266600306137,1.9249809190177618
421000,1.8496385425199038,1.4729266600306137,0.14019277582963643,0.35212818961899717,1.4729266600306137,1.9249809190177618
422000,1.5859402247774006,1.5859402247774006,0.2674481480733658,0.2674481480733658,1.4729266600306137,1.9249809190177618
423000,1.9249809190177618,1.887309730768833,0.31858632722648816,0.3553130513470682,1.4729266600306137,1.9249809190177618
424000,1.4729266600306137,1.9249809190177618,0.3679242907599425,0.11797738280546102,1.4729266600306137,1.9249809190177618
425000,1.5859402247774006,1.4729266600306137,0.21211330246106208,0.2690500391025014,1.4729266600306137,1.9249809190177618
426000,1.8119673542709749,1.962652107266691,0.40222853205321657,0.260998159284735,1.4729266600306137,1.9249809190177618
427000,1.9249809190177618,1.8496385425199038,0.2991074451952921,0.3713742332101454,1.4729266600306137,1.9249809190177618
428000,1.5859402247774006,1.5105978482795426,0.23045248574076915,0.2714502071258467,1.4729266600306137,1.9249809190177618
429000,1.4729266600306137,1.6612826012752586,0.2970277112013236,0.1955160814213221,1.4729266600306137,1.9249809190177618
430000,1.6236114130263297,1.4352554717816846,0.18636657592506103,0.2763159752474207,1.4729266600306137,1.9249809190177618
431000,1.8119673542709749,1.6612826012752586,0.24616427311226646,0.36630241075459935,1.4729266600306137,1.9249809190177618
432000,1.7742961660220458,1.6989537895241877,0.28083357067008363,0.3426679530808011,1.4729266600306137,1.9249809190177618
433000,1.4352554717816846,1.8496385425199038,0.33608749758137657,0.12505043267999394,1.4729266600306137,1.9249809190177618
434000,1.6989537895241877,1.8496385425199038,0.378375946693072,0.2517346714246135,1.4729266600306137,1.9249809190177618
435000,1.8496385425199038,1.6612826012752586,0.2313654490753061,0.3825244319255426,1.4729266600306137,1.9249809190177618
436000,1.6989537895241877,1.6612826012752586,0.2838314397462228,0.3122056005008669,1.4729266600306137,1.9249809190177618
437000,1.962652107266691,1.8496385425199038,0.28043020032768734,0.3889683743904553,1.4729266600306137,1.9249809190177618
438000,1.5105978482795426,1.6612826012752586,0.3023962005255867,0.2143473996408322,1.4729266600306137,1.9249809190177618
439000,1.4729266600306137,1.6236114130263297,0.2834008023308069,0.20452909956746568,1.4729266600306137,1.9249809190177618
440000,1.887309730768833,1.8496385425199038,0.3169220102508845,0.352819775867538,1.4729266600306137,1.9249809190177618
441000,1.4729266600306137,1.5482690365284717,0.25409096534151626,0.21792448714600277,1.4729266600306137,1.9249809190177618
442000,1.4729266600306137,1.6612826012752586,0.2970277112013236,0.1955160814213221,1.4729266600306137,1.9249809190177618
443000,1.6236114130263297,1.4729266600306137,0.20452909956746568,0.2834008023308069,1.4729266600306137,1.9249809190177618
444000,1.5482690365284717,1.6236114130263297,0.2879620686223454,0.24231065205340752,1.4729266600306137,1.9249809190177618
445000,1.5105978482795426,1.6236114130263297,0.28725369851180493,0.22324206620324763,1.4729266600306137,1.9249809190177618
446000,1.6612826012752586,1.5482690365284717,0.2337085560458443,0.3045130476600539,1.4729266600306137,1.9249809190177618
447000,1.8496385425199038,1.7742961660220458,0.2930063468360761,0.3609383633894346,1.4729266600306137,1.9249809190177618
448000,1.887309730768833,1.887309730768833,0.3364662868926304,0.3364662868926304,1.4729266600306137,1.9249809190177618
449000,1.5482690365284717,1.4352554717816846,0.20041303063995036,0.2500351955978522,1.4729266600306137,1.9249809190177618
450000,1.8119673542709749,1.4729266600306137,0.1516949538187277,0.3429259679452629,1.4729266600306137,1.9249809190177618
451000,1.4729266600306137,1.5859402247774006,0.2690500391025014,0.21211330246106208,1.4729266600306137,1.9249809190177618
452000,1.4729266600306137,1.5859402247774006,0.2690500391025014,0.21211330246106208,1.4729266600306137,1.9249809190177618
453000,1.7742961660220458,1.6612826012752586,0.2600959244310865,0.3490906402596927,1.4729266600306137,1.9249809190177618
454000,1.4729266600306137,1.6612826012752586,0.2970277112013236,0.1955160814213221,1.4729266600306137,1.9249809190177618
455000,1.5859402247774006,1.6236114130263297,0.28568873143519924,0.2615244487749342,1.4729266600306137,1.9249809190177618
456000,1.4352554717816846,1.5105978482795426,0.23600528656727496,0.20482047014204044,1.4729266600306137,1.9249809190177618
457000,1.4352554717816846,1.887309730768833,0.34315225380130265,0.1146883169746118,1.4729266600306137,1.9249809190177618
458000,1.6236114130263297,1.5105978482795426,0.22324206620324763,0.28725369851180493,1.4729266600306137,1.9249809190177618
459000,1.6612826012752586,1.5105978482795426,0.2143473996408322,0.3023962005255867,1.4729266600306137,1.9249809190177618
460000,1.7742961660220458,1.9249809190177618,0.39651838125757244,0.25925238642335297,1.4729266600306137,1.9249809190177618
461000,1.8119673542709749,1.6989537895241877,0.26684011132012,0.36098210966674266,1.4729266600306137,1.9249809190177618
462000,1.6612826012752586,1.4729266600306137,0.1955160814213221,0.2970277112013236,1.4729266600306137,1.9249809190177618
463000,1.7742961660220458,1.5482690365284717,0.19981032859035813,0.3494249288339128,1.4729266600306137,1.9249809190177618
464000,1.887309730768833,1.5482690365284717,0.16079070185606417,0.3856145541937367,1.4729266600306137,1.9249809190177618
465000,1.4352554717816846,1.4729266600306137,0.22155186479368902,0.20705389779099725,1.4729266600306137,1.9249809190177618
466000,1.5859402247774006,1.5859402247774006,0.2674481480733658,0.2674481480733658,1.4729266600306137,1.9249809190177618
467000,1.5105978482795426,1.4352554717816846,0.20482047014204044,0.23600528656727496,1.4729266600306137,1.9249809190177618
468000,1.5859402247774006,1.6236114130263297,0.28568873143519924,0.2615244487749342,1.4729266600306137,1.9249809190177618
469000,1.6989537895241877,1.7366249777731166,0.3235814478781955,0.29331889103226705,1.4729266600306137,1.9249809190177618
470000,1.5482690365284717,1.5105978482795426,0.23563338706551187,0.2551312419795833,1.4729266600306137,1.9249809190177618
471000,1.8496385425199038,1.7366249777731166,0.2723588098943081,0.3710892159745328,1.4729266600306137,1.9249809190177618
472000,1.5482690365284717,1.5105978482795426,0.23563338706551187,0.2551312419795833,1.4729266600306137,1.9249809190177618
473000,1.6236114130263297,1.5859402247774006,0.2615244487749342,0.28568873143519924,1.4729266600306137,1.9249809190177618
474000,1.5482690365284717,1.4729266600306137,0.21792448714600277,0.25409096534151626,1.4729266600306137,1.9249809190177618
475000,1.6612826012752586,1.5482690365284717,0.2337085560458443,0.3045130476600539,1.4729266600306137,1.9249809190177618
476000,1.7742961660220458,1.5482690365284717,0.19981032859035813,0.3494249288339128,1.4729266600306137,1.9249809190177618
477000,1.4352554717816846,1.4729266600306137,0.22155186479368902,0.20705389779099725,1.4729266600306137,1.9249809190177618
478000,1.8496385425199038,1.9249809190177618,0.3713742332101454,0.2991074451952921,1.4729266600306137,1.9249809190177618
479000,1.887309730768833,1.4352554717816846,0.1146883169746118,0.34315225380130265,1.4729266600306137,1.9249809190177618
480000,1.9249809190177618,1.962652107266691,0.3556414544324191,0.31835187553104466,1.4729266600306137,1.9249809190177618
481000,1.7742961660220458,1.5105978482795426,0.18104533609418008,0.34280733828285875,1.4729266600306137,1.9249809190177618
482000,1.6236114130263297,1.4729266600306137,0.20452909956746568,0.2834008023308069,1.4729266600306137,1.9249809190177618
483000,1.5859402247774006,1.7366249777731166,0.33710258669524207,0.23194712071022894,1.4729266600306137,1.9249809190177618
484000,1.5859402247774006,1.962652107266691,0.41483583114148675,0.15103470316917694,1.4729266600306137,1.9249809190177618
485000,1.4729266600306137,1.4729266600306137,0.22292666003061892,0.22292666003061892,1.4729266600306137,1.9249809190177618
486000,1.4729266600306137,1.5859402247774006,0.2690500391025014,0.21211330246106208,1.4729266600306137,1.9249809190177618
487000,1.7366249777731166,1.4729266600306137,0.17455168745436303,0.3217824134888718,1.4729266600306137,1.9249809190177618
488000,1.8496385425199038,1.7742961660220458,0.2930063468360761,0.3609383633894346,1.4729266600306137,1.9249809190177618
489000,1.6989537895241877,1.8119673542709749,0.36098210966674266,0.26684011132012,1.4729266600306137,1.9249809190177618
490000,1.4729266600306137,1.4729266600306137,0.22292666003061892,0.22292666003061892,1.4729266600306137,1.9249809190177618
491000,1.4729266600306137,1.4729266600306137,0.22292666003061892,0.22292666003061892,1.4729266600306137,1.9249809190177618
492000,1.5482690365284717,1.8496385425199038,0.3745756462373602,0.17387917424570032,1.4729266600306137,1.9249809190177618
493000,1.5482690365284717,1.6612826012752586,0.3045130476600539,0.2337085560458443,1.4729266600306137,1.9249809190177618
494000,1.6612826012752586,1.5105978482795426,0.2143473996408322,0.3023962005255867,1.4729266600306137,1.9249809190177618
495000,1.4729266600306137,1.6236114130263297,0.2834008023308069,0.20452909956746568,1.4729266600306137,1.9249809190177618
496000,1.962652107266691,1.4729266600306137,0.10752565661475796,0.3746077620510428,1.4729266600306137,1.9249809190177618
497000,1.5482690365284717,1.7366249777731166,0.33535112538960515,0.21210197164739214,1.4729266600306137,1.9249809190177618
498000,1.4729266600306137,1.4729266600306137,0.22292666003061892,0.22292666003061892,1.4729266600306137,1.9249809190177618
499000,1.4729266600306137,1.4352554717816846,0.20705389779099725,0.22155186479368902,1.4729266600306137,1.9249809190177618
500000,1.4352554717816846,1.5482690365284717,0.2500351955978522,0.20041303063995036,1.4729266600306137,1.9249809190177618
501000,1.5482690365284717,1.5105978482795426,0.23563338706551187,0.2551312419795833,1.4729266600306137,1.9249809190177618
502000,1.8119673542709749,1.6989537895241877,0.26684011132012,0.36098210966674266,1.4729266600306137,1.9249809190177618
503000,1.4729266600306137,1.5482690365284717,0.25409096534151626,0.21792448714600277,1.4729266600306137,1.9249809190177618
504000,1.4729266600306137,1.5859402247774006,0.2690500391025014,0.21211330246106208,1.4729266600306137,1.9249809190177618
505000,1.7742961660220458,1.4352554717816846,0.14646120550128428,0.31954626502627576,1.4729266600306137,1.9249809190177618
506000,1.6612826012752586,1.6236114130263297,0.27318829671547956,0.2995232956654548,1.4729266600306137,1.9249809190177618
507000,1.5482690365284717,1.6612826012752586,0.3045130476600539,0.2337085560458443,1.4729266600306137,1.9249809190177618
508000,1.887309730768833,1.6989537895241877,0.2358985700023447,0.3947356141902428,1.4729266600306137,1.9249809190177618
509000,1.5482690365284717,1.4352554717816846,0.20041303063995036,0.2500351955978522,1.4729266600306137,1.9249809190177618
510000,1.962652107266691,1.9249809190177618,0.31835187553104466,0.3556414544324191,1.4729266600306137,1.9249809190177618
511000,1.7742961660220458,1.4729266600306137,0.1632234164310471,0.3328140145464146,1.4729266600306137,1.9249809190177618
512000,1.7742961660220458,1.6989537895241877,0.28083357067008363,0.3426679530808011,1.4729266600306137,1.9249809190177618
513000,1.5859402247774006,1.6612826012752586,0.30349222106194984,0.2533951122405889,1.4729266600306137,1.9249809190177618
514000,1.5859402247774006,1.5859402247774006,0.2674481480733658,0.2674481480733658,1.4729266600306137,1.9249809190177618
515000,1.9249809190177618,1.5105978482795426,0.13238390614182682,0.38338800556524816,1.4729266600306137,1.9249809190177618
516000,1.5859402247774006,1.5105978482795426,0.23045248574076915,0.2714502071258467,1.4729266600306137,1.9249809190177618
517000,1.7742961660220458,1.5482690365284717,0.19981032859035813,0.3494249288339128,1.4729266600306137,1.9249809190177618
518000,1.887309730768833,1.4729266600306137,0.12890402245423008,0.36044760688973254,1.4729266600306137,1.9249809190177618
519000,1.8496385425199038,1.5859402247774006,0.19225200276833765,0.3806982477790702,1.4729266600306137,1.9249809190177618
520000,1.887309730768833,1.5105978482795426,0.14428678108523968,0.37466734960287684,1.4729266600306137,1.9249809190177618
521000,1.6989537895241877,1.5105978482795426,0.20412195934259805,0.31675831826724976,1.4729266600306137,1.9249809190177618
522000,1.7366249777731166,1.5482690365284717,0.21210197164739214,0.33535112538960515,1.4729266600306137,1.9249809190177618
523000,1.6989537895241877,1.6612826012752586,0.2838314397462228,0.3122056005008669,1.4729266600306137,1.9249809190177618
524000,1.6236114130263297,1.5859402247774006,0.2615244487749342,0.28568873143519924,1.4729266600306137,1.9249809190177618
525000,1.962652107266691,1.6236114130263297,0.16763632049594526,0.42148955752883294,1.4729266600306137,1.9249809190177618
526000,1.5482690365284717,1.5859402247774006,0.2708468248857,0.2489669996340264,1.4729266600306137,1.9249809190177618
527000,1.7742961660220458,1.6612826012752586,0.2600959244310865,0.3490906402596927,1.4729266600306137,1.9249809190177618
528000,1.6236114130263297,1.5482690365284717,0.24231065205340752,0.2879620686223454,1.4729266600306137,1.9249809190177618
529000,1.5859402247774006,1.5482690365284717,0.2489669996340264,0.2708468248857,1.4729266600306137,1.9249809190177618
530000,1.6989537895241877,1.6236114130263297,0.2635925098333703,0.31789358917133004,1.4729266600306137,1.9249809190177618
531000,1.6612826012752586,1.7366249777731166,0.3310078431027143,0.27278125023866423,1.4729266600306137,1.9249809190177618
532000,1.4729266600306137,1.4729266600306137,0.22292666003061892,0.22292666003061892,1.4729266600306137,1.9249809190177618
533000,1.5105978482795426,1.4729266600306137,0.2216304105612898,0.23866334562394587,1.4729266600306137,1.9249809190177618
534000,1.8119673542709749,1.7742961660220458,0.3082650107979039,0.3417703086414912,1.4729266600306137,1.9249809190177618
535000,1.9249809190177618,1.6236114130263297,0.18211454203064323,0.40988154140277383,1.4729266600306137,1.9249809190177618
536000,1.887309730768833,1.7742961660220458,0.27653416873364794,0.37923231345035124,1.4729266600306137,1.9249809190177618
537000,1.4352554717816846,1.5482690365284717,0.2500351955978522,0.20041303063995036,1.4729266600306137,1.9249809190177618
538000,1.6612826012752586,1.6612826012752586,0.2928645637496168,0.2928645637496168,1.4729266600306137,1.9249809190177618
539000,1.5482690365284717,1.4352554717816846,0.20041303063995036,0.2500351955978522,1.4729266600306137,1.9249809190177618
540000,1.5859402247774006,1.4352554717816846,0.19415032698666523,0.2635088947643421,1.4729266600306137,1.9249809190177618
541000,1.5482690365284717,1.6989537895241877,0.3203499986860943,0.22351838129363097,1.4729266600306137,1.9249809190177618
542000,1.5859402247774006,1.4352554717816846,0.19415032698666523,0.2635088947643421,1.4729266600306137,1.9249809190177618
543000,1.5105978482795426,1.4352554717816846,0.20482047014204044,0.23600528656727496,1.4729266600306137,1.9249809190177618
544000,1.6989537895241877,1.7742961660220458,0.3426679530808011,0.28083357067008363,1.4729266600306137,1.9249809190177618
545000,1.7366249777731166,1.7742961660220458,0.3334904374461103,0.30151053860781546,1.4729266600306137,1.9249809190177618
546000,1.4729266600306137,1.5859402247774006,0.2690500391025014,0.21211330246106208,1.4729266600306137,1.9249809190177618
547000,1.5105978482795426,1.6236114130263297,0.28725369851180493,0.22324206620324763,1.4729266600306137,1.9249809190177618
548000,1.4352554717816846,1.4729266600306137,0.22155186479368902,0.20705389779099725,1.4729266600306137,1.9249809190177618
549000,1.4729266600306137,1.7742961660220458,0.3328140145464146,0.1632234164310471,1.4729266600306137,1.9249809190177618
550000,1.8119673542709749,1.7742961660220458,0.3082650107979039,0.3417703086414912,1.4729266600306137,1.9249809190177618
551000,1.8119673542709749,1.6612826012752586,0.24616427311226646,0.36630241075459935,1.4729266600306137,1.9249809190177618
552000,1.5105978482795426,1.4352554717816846,0.20482047014204044,0.23600528656727496,1.4729266600306137,1.9249809190177618
553000,1.6989537895241877,1.6236114130263297,0.2635925098333703,0.31789358917133004,1.4729266600306137,1.9249809190177618
554000,1.7366249777731166,1.6989537895241877,0.29331889103226705,0.3235814478781955,1.4729266600306137,1.9249809190177618
555000,1.9249809190177618,1.8496385425199038,0.2991074451952921,0.3713742332101454,1.4729266600306137,1.9249809190177618
556000,1.5105978482795426,1.6236114130263297,0.28725369851180493,0.22324206620324763,1.4729266600306137,1.9249809190177618
557000,1.5482690365284717,1.6236114130263297,0.2879620686223454,0.24231065205340752,1.4729266600306137,1.9249809190177618
558000,1.5105978482795426,1.9249809190177618,0.38338800556524816,0.13238390614182682,1.4729266600306137,1.9249809190177618
559000,1.5482690365284717,1.4352554717816846,0.20041303063995036,0.2500351955978522,1.4729266600306137,1.9249809190177618
560000,1.5105978482795426,1.7366249777731166,0.33024926590988624,0.19291232766261432,1.4729266600306137,1.9249809190177618
561000,1.4729266600306137,1.5482690365284717,0.25409096534151626,0.21792448714600277,1.4729266600306137,1.9249809190177618
562000,1.4729266600306137,1.4352554717816846,0.20705389779099725,0.22155186479368902,1.4729266600306137,1.9249809190177618
563000,1.4729266600306137,1.6612826012752586,0.2970277112013236,0.1955160814213221,1.4729266600306137,1.9249809190177618
564000,1.5105978482795426,1.5859402247774006,0.2714502071258467,0.23045248574076915,1.4729266600306137,1.9249809190177618
565000,1.5105978482795426,1.5105978482795426,0.2384638895864951,0.2384638895864951,1.4729266600306137,1.9249809190177618
566000,1.5859402247774006,1.5105978482795426,0.23045248574076915,0.2714502071258467,1.4729266600306137,1.9249809190177618
567000,1.5482690365284717,1.5859402247774006,0.2708468248857,0.2489669996340264,1.4729266600306137,1.9249809190177618
568000,1.4729266600306137,1.6989537895241877,0.3098420153642828,0.18541532868469385,1.4729266600306137,1.9249809190177618
569000,1.7366249777731166,1.7742961660220458,0.3334904374461103,0.30151053860781546,1.4729266600306137,1.9249809190177618
570000,1.5859402247774006,1.7366249777731166,0.33710258669524207,0.23194712071022894,1.4729266600306137,1.9249809190177618
571000,1.6236114130263297,1.6612826012752586,0.2995232956654548,0.27318829671547956,1.4729266600306137,1.9249809190177618
572000,1.4729266600306137,1.6989537895241877,0.3098420153642828,0.18541532868469385,1.4729266600306137,1.9249809190177618
573000,1.5482690365284717,1.887309730768833,0.3856145541937367,0.16079070185606417,1.4729266600306137,1.9249809190177618
574000,1.5482690365284717,1.5482690365284717,0.25334053771580883,0.25334053771580883,1.4729266600306137,1.9249809190177618
575000,1.6236114130263297,1.8496385425199038,0.383336971794079,0.2114713402897956,1.4729266600306137,1.9249809190177618
576000,1.5105978482795426,1.5859402247774006,0.2714502071258467,0.23045248574076915,1.4729266600306137,1.9249809190177618
577000,1.5859402247774006,1.5482690365284717,0.2489669996340264,0.2708468248857,1.4729266600306137,1.9249809190177618
578000,1.4352554717816846,1.887309730768833,0.34315225380130265,0.1146883169746118,1.4729266600306137,1.9249809190177618
579000,1.4729266600306137,1.4352554717816846,0.20705389779099725,0.22155186479368902,1.4729266600306137,1.9249809190177618
580000,1.5105978482795426,1.887309730768833,0.37466734960287684,0.14428678108523968,1.4729266600306137,1.9249809190177618
581000,1.5859402247774006,1.5105978482795426,0.23045248574076915,0.2714502071258467,1.4729266600306137,1.9249809190177618
582000,1.6612826012752586,1.5105978482795426,0.2143473996408322,0.3023962005255867,1.4729266600306137,1.9249809190177618
583000,1.5105978482795426,1.6236114130263297,0.28725369851180493,0.22324206620324763,1.4729266600306137,1.9249809190177618
584000,1.6236114130263297,1.8496385425199038,0.383336971794079,0.2114713402897956,1.4729266600306137,1.9249809190177618
585000,1.5859402247774006,1.5482690365284717,0.2489669996340264,0.2708468248857,1.4729266600306137,1.9249809190177618
586000,1.6612826012752586,1.5482690365284717,0.2337085560458443,0.3045130476600539,1.4729266600306137,1.9249809190177618
587000,1.5482690365284717,1.7366249777731166,0.33535112538960515,0.21210197164739214,1.4729266600306137,1.9249809190177618
588000,1.8496385425199038,1.8496385425199038,0.3334506671653235,0.3334506671653235,1.4729266600306137,1.9249809190177618
589000,1.5482690365284717,1.5859402247774006,0.2708468248857,0.2489669996340264,1.4729266600306137,1.9249809190177618
590000,1.8496385425199038,1.887309730768833,0.352819775867538,0.3169220102508845,1.4729266600306137,1.9249809190177618
591000,1.4352554717816846,1.962652107266691,0.3550945533685962,0.09525490384660858,1.4729266600306137,1.9249809190177618
592000,1.5105978482795426,1.6989537895241877,0.31675831826724976,0.20412195934259805,1.4729266600306137,1.9249809190177618
593000,1.5482690365284717,1.5482690365284717,0.25334053771580883,0.25334053771580883,1.4729266600306137,1.9249809190177618
594000,1.5482690365284717,1.5105978482795426,0.23563338706551187,0.2551312419795833,1.4729266600306137,1.9249809190177618
595000,1.4729266600306137,1.4352554717816846,0.20705389779099725,0.22155186479368902,1.4729266600306137,1.9249809190177618
596000,1.5105978482795426,1.5859402247774006,0.2714502071258467,0.23045248574076915,1.4729266600306137,1.9249809190177618
597000,1.6989537895241877,1.6612826012752586,0.2838314397462228,0.3122056005008669,1.4729266600306137,1.9249809190177618
598000,1.8119673542709749,1.5859402247774006,0.20602606528831713,0.36718611795801503,1.4729266600306137,1.9249809190177618
599000,1.5105978482795426,1.7366249777731166,0.33024926590988624,0.19291232766261432,1.4729266600306137,1.9249809190177618
600000,1.5105978482795426,1.4729266600306137,0.2216304105612898,0.23866334562394587,1.4729266600306137,1.9249809190177618
601000,1.7366249777731166,1.5482690365284717,0.21210197164739214,0.33535112538960515,1.4729266600306137,1.9249809190177618
602000,1.5482690365284717,1.6236114130263297,0.2879620686223454,0.24231065205340752,1.4729266600306137,1.9249809190177618
603000,1.6236114130263297,1.4729266600306137,0.20452909956746568,0.2834008023308069,1.4729266600306137,1.9249809190177618
604000,1.8496385425199038,1.7742961660220458,0.2930063468360761,0.3609383633894346,1.4729266600306137,1.9249809190177618
605000,1.5859402247774006,1.8119673542709749,0.36718611795801503,0.20602606528831713,1.4729266600306137,1.9249809190177618
606000,1.8496385425199038,1.4352554717816846,0.12505043267999394,0.33608749758137657,1.4729266600306137,1.9249809190177618
607000,1.6612826012752586,1.4352554717816846,0.17739646418901345,0.28837090670922916,1.4729266600306137,1.9249809190177618
608000,1.6236114130263297,1.4352554717816846,0.18636657592506103,0.2763159752474207,1.4729266600306137,1.9249809190177618
609000,1.4352554717816846,1.4729266600306137,0.22155186479368902,0.20705389779099725,1.4729266600306137,1.9249809190177618
610000,1.887309730768833,1.8119673542709749,0.2968731139124179,0.36721237250984445,1.4729266600306137,1.9249809190177618
611000,1.5105978482795426,1.4352554717816846,0.20482047014204044,0.23600528656727496,1.4729266600306137,1.9249809190177618
612000,1.7742961660220458,1.4729266600306137,0.1632234164310471,0.3328140145464146,1.4729266600306137,1.9249809190177618
613000,1.6236114130263297,1.4352554717816846,0.18636657592506103,0.2763159752474207,1.4729266600306137,1.9249809190177618
614000,1.5105978482795426,1.5859402247774006,0.2714502071258467,0.23045248574076915,1.4729266600306137,1.9249809190177618
615000,1.6989537895241877,1.6236114130263297,0.2635925098333703,0.31789358917133004,1.4729266600306137,1.9249809190177618
616000,1.5482690365284717,1.6612826012752586,0.3045130476600539,0.2337085560458443,1.4729266600306137,1.9249809190177618
617000,1.962652107266691,1.962652107266691,0.3364467366975655,0.3364467366975655,1.4729266600306137,1.9249809190177618
618000,1.6989537895241877,1.5482690365284717,0.22351838129363097,0.3203499986860943,1.4729266600306137,1.9249809190177618
619000,1.6236114130263297,1.5859402247774006,0.2615244487749342,0.28568873143519924,1.4729266600306137,1.9249809190177618
620000,1.9249809190177618,1.5859402247774006,0.16452783324488374,0.4045143458779721,1.4729266600306137,1.9249809190177618
621000,1.5859402247774006,1.6236114130263297,0.28568873143519924,0.2615244487749342,1.4729266600306137,1.9249809190177618
622000,1.9249809190177618,1.5482690365284717,0.1479201572720669,0.395643352359845,1.4729266600306137,1.9249809190177618
623000,1.7742961660220458,1.6236114130263297,0.23953158407856437,0.3524812009601933,1.4729266600306137,1.9249809190177618
624000,1.887309730768833,1.4352554717816846,0.1146883169746118,0.34315225380130265,1.4729266600306137,1.9249809190177618
625000,1.887309730768833,1.4352554717816846,0.1146883169746118,0.34315225380130265,1.4729266600306137,1.9249809190177618
626000,1.7366249777731166,1.7366249777731166,0.3136289220568688,0.3136289220568688,1.4729266600306137,1.9249809190177618
627000,1.9249809190177618,1.5105978482795426,0.13238390614182682,0.38338800556524816,1.4729266600306137,1.9249809190177618
628000,1.5105978482795426,1.4352554717816846,0.20482047014204044,0.23600528656727496,1.4729266600306137,1.9249809190177618
629000,1.7366249777731166,1.5859402247774006,0.23194712071022894,0.33710258669524207,1.4729266600306137,1.9249809190177618
630000,1.5482690365284717,1.5859402247774006,0.2708468248857,0.2489669996340264,1.4729266600306137,1.9249809190177618
