,A_Price,B_Price,A_PI,B_PI
359000,1.6989537895241877,1.9249809190177618,0.40998226543178484,0.21968481594237121
360000,1.6236114130263297,1.4729266600306137,0.20452909956746568,0.2834008023308069
361000,1.6236114130263297,1.6236114130263297,0.28066655834355264,0.28066655834355264
362000,1.5482690365284717,1.6236114130263297,0.2879620686223454,0.24231065205340752
363000,1.5482690365284717,1.4352554717816846,0.20041303063995036,0.2500351955978522
364000,1.962652107266691,1.6989537895241877,0.20340814771459376,0.42407077132987336
365000,1.6236114130263297,1.7366249777731166,0.33559721753215893,0.25224703341694077
366000,1.4352554717816846,1.5859402247774006,0.2635088947643421,0.19415032698666523
367000,1.6236114130263297,1.887309730768833,0.3971645829174861,0.19680711983669102
368000,1.5105978482795426,1.6236114130263297,0.28725369851180493,0.22324206620324763
369000,1.7366249777731166,1.6612826012752586,0.27278125023866423,0.3310078431027143
370000,1.5859402247774006,1.5482690365284717,0.2489669996340264,0.2708468248857
371000,1.4729266600306137,1.4729266600306137,0.22292666003061892,0.22292666003061892
372000,1.7742961660220458,1.6612826012752586,0.2600959244310865,0.3490906402596927
373000,1.5482690365284717,1.5859402247774006,0.2708468248857,0.2489669996340264
374000,1.7742961660220458,1.8119673542709749,0.3417703086414912,0.3082650107979039
375000,1.887309730768833,1.7366249777731166,0.25613258216711365,0.3885100444735661
376000,1.7742961660220458,1.6236114130263297,0.23953158407856437,0.3524812009601933
377000,1.6989537895241877,1.4729266600306137,0.18541532868469385,0.3098420153642828
378000,1.5105978482795426,1.4729266600306137,0.2216304105612898,0.23866334562394587
379000,1.4352554717816846,1.8496385425199038,0.33608749758137657,0.12505043267999394
380000,1.4352554717816846,1.6236114130263297,0.2763159752474207,0.18636657592506103
381000,1.5482690365284717,1.6236114130263297,0.2879620686223454,0.24231065205340752
382000,1.887309730768833,1.6236114130263297,0.19680711983669102,0.3971645829174861
383000,1.7366249777731166,1.5859402247774006,0.23194712071022894,0.33710258669524207
384000,1.6612826012752586,1.7366249777731166,0.3310078431027143,0.27278125023866423
385000,1.7742961660220458,1.6612826012752586,0.2600959244310865,0.3490906402596927
386000,1.6236114130263297,1.6236114130263297,0.28066655834355264,0.28066655834355264
387000,1.7366249777731166,1.7742961660220458,0.3334904374461103,0.30151053860781546
388000,1.5859402247774006,1.5105978482795426,0.23045248574076915,0.2714502071258467
389000,1.8119673542709749,1.5859402247774006,0.20602606528831713,0.36718611795801503
390000,1.6989537895241877,1.6612826012752586,0.2838314397462228,0.3122056005008669
391000,1.6989537895241877,1.9249809190177618,0.40998226543178484,0.21968481594237121
392000,1.5105978482795426,1.6236114130263297,0.28725369851180493,0.22324206620324763
393000,1.6236114130263297,1.7366249777731166,0.33559721753215893,0.25224703341694077
394000,1.962652107266691,1.7366249777731166,0.22227216982369546,0.4200601708377129
395000,1.6612826012752586,1.7742961660220458,0.3490906402596927,0.2600959244310865
396000,1.5105978482795426,1.4729266600306137,0.2216304105612898,0.23866334562394587
397000,1.6612826012752586,1.9249809190177618,0.41169463996394823,0.2005533835049133
398000,1.6612826012752586,1.5859402247774006,0.2533951122405889,0.30349222106194984
399000,1.962652107266691,1.8119673542709749,0.260998159284735,0.40222853205321657
400000,1.6236114130263297,1.6989537895241877,0.31789358917133004,0.2635925098333703
401000,1.5105978482795426,1.4352554717816846,0.20482047014204044,0.23600528656727496
402000,1.4352554717816846,1.7366249777731166,0.31000970655967464,0.1571610926818424
403000,1.4729266600306137,1.4729266600306137,0.22292666003061892,0.22292666003061892
404000,1.5105978482795426,1.5859402247774006,0.2714502071258467,0.23045248574076915
405000,1.7366249777731166,1.6612826012752586,0.27278125023866423,0.3310078431027143
406000,1.6236114130263297,1.4352554717816846,0.18636657592506103,0.2763159752474207
407000,1.6612826012752586,1.5859402247774006,0.2533951122405889,0.30349222106194984
408000,1.8119673542709749,1.8119673542709749,0.3285506593058404,0.3285506593058404
409000,1.6236114130263297,1.6236114130263297,0.28066655834355264,0.28066655834355264
410000,1.4352554717816846,1.5482690365284717,0.2500351955978522,0.20041303063995036
411000,1.5105978482795426,1.5105978482795426,0.2384638895864951,0.2384638895864951
412000,1.6612826012752586,1.5482690365284717,0.2337085560458443,0.3045130476600539
413000,1.5859402247774006,1.4729266600306137,0.21211330246106208,0.2690500391025014
414000,1.6612826012752586,1.6989537895241877,0.3122056005008669,0.2838314397462228
415000,1.7742961660220458,1.6612826012752586,0.2600959244310865,0.3490906402596927
416000,1.887309730768833,1.4729266600306137,0.12890402245423008,0.36044760688973254
417000,1.6989537895241877,1.4729266600306137,0.18541532868469385,0.3098420153642828
418000,1.6612826012752586,1.6612826012752586,0.2928645637496168,0.2928645637496168
419000,1.7366249777731166,1.8119673542709749,0.3527019977603548,0.28761857721565753
420000,1.6989537895241877,1.6236114130263297,0.2635925098333703,0.31789358917133004
421000,1.5859402247774006,1.4729266600306137,0.21211330246106208,0.2690500391025014
422000,1.6989537895241877,1.6236114130263297,0.2635925098333703,0.31789358917133004
423000,1.8496385425199038,1.6236114130263297,0.2114713402897956,0.383336971794079
424000,1.6612826012752586,1.6989537895241877,0.3122056005008669,0.2838314397462228
425000,1.6236114130263297,1.887309730768833,0.3971645829174861,0.19680711983669102
426000,1.4729266600306137,1.8496385425199038,0.35212818961899717,0.14019277582963643
427000,1.4729266600306137,1.7742961660220458,0.3328140145464146,0.1632234164310471
428000,1.5105978482795426,1.7742961660220458,0.34280733828285875,0.18104533609418008
429000,1.4352554717816846,1.4729266600306137,0.22155186479368902,0.20705389779099725
430000,1.5859402247774006,1.4729266600306137,0.21211330246106208,0.2690500391025014
431000,1.6989537895241877,1.6612826012752586,0.2838314397462228,0.3122056005008669
432000,1.887309730768833,1.4352554717816846,0.1146883169746118,0.34315225380130265
433000,1.4729266600306137,1.7366249777731166,0.3217824134888718,0.17455168745436303
434000,1.4352554717816846,1.6612826012752586,0.28837090670922916,0.17739646418901345
435000,1.962652107266691,1.5859402247774006,0.15103470316917694,0.41483583114148675
436000,1.5859402247774006,1.8119673542709749,0.36718611795801503,0.20602606528831713
437000,1.5105978482795426,1.7366249777731166,0.33024926590988624,0.19291232766261432
438000,1.5482690365284717,1.4352554717816846,0.20041303063995036,0.2500351955978522
439000,1.5105978482795426,1.5859402247774006,0.2714502071258467,0.23045248574076915
440000,1.5105978482795426,1.7366249777731166,0.33024926590988624,0.19291232766261432
441000,1.6989537895241877,1.5482690365284717,0.22351838129363097,0.3203499986860943
442000,1.6236114130263297,1.8119673542709749,0.3684239367153449,0.2258211261075481
443000,1.7742961660220458,1.8119673542709749,0.3417703086414912,0.3082650107979039
444000,1.8496385425199038,1.887309730768833,0.352819775867538,0.3169220102508845
445000,1.5482690365284717,1.887309730768833,0.3856145541937367,0.16079070185606417
446000,1.8119673542709749,1.6989537895241877,0.26684011132012,0.36098210966674266
447000,1.8119673542709749,1.6989537895241877,0.26684011132012,0.36098210966674266
448000,1.5105978482795426,1.7742961660220458,0.34280733828285875,0.18104533609418008
449000,1.8496385425199038,1.8119673542709749,0.31344471504329413,0.34826262694294513
450000,1.5859402247774006,1.5105978482795426,0.23045248574076915,0.2714502071258467
451000,1.6989537895241877,1.5482690365284717,0.22351838129363097,0.3203499986860943
452000,1.5859402247774006,1.8119673542709749,0.36718611795801503,0.20602606528831713
453000,1.5105978482795426,1.8496385425199038,0.3650143534932414,0.15649164543268637
454000,1.6989537895241877,1.5859402247774006,0.24341292452193403,0.3206809444410617
455000,1.6989537895241877,1.4729266600306137,0.18541532868469385,0.3098420153642828
456000,1.5482690365284717,1.5859402247774006,0.2708468248857,0.2489669996340264
457000,1.887309730768833,1.8496385425199038,0.3169220102508845,0.352819775867538
458000,1.6612826012752586,1.6989537895241877,0.3122056005008669,0.2838314397462228
459000,1.5105978482795426,1.4352554717816846,0.20482047014204044,0.23600528656727496
460000,1.7742961660220458,1.4352554717816846,0.14646120550128428,0.31954626502627576
461000,1.962652107266691,1.5105978482795426,0.12092412860855933,0.3912201918862228
462000,1.6612826012752586,1.6612826012752586,0.2928645637496168,0.2928645637496168
463000,1.7742961660220458,1.7366249777731166,0.30151053860781546,0.3334904374461103
464000,1.6236114130263297,1.5482690365284717,0.24231065205340752,0.2879620686223454
465000,1.887309730768833,1.4729266600306137,0.12890402245423008,0.36044760688973254
466000,1.5105978482795426,1.4352554717816846,0.20482047014204044,0.23600528656727496
467000,1.5105978482795426,1.6989537895241877,0.31675831826724976,0.20412195934259805
468000,1.5859402247774006,1.7366249777731166,0.33710258669524207,0.23194712071022894
469000,1.5859402247774006,1.5482690365284717,0.2489669996340264,0.2708468248857
470000,1.5105978482795426,1.7366249777731166,0.33024926590988624,0.19291232766261432
471000,1.4352554717816846,1.7742961660220458,0.31954626502627576,0.14646120550128428
472000,1.6236114130263297,1.4729266600306137,0.20452909956746568,0.2834008023308069
473000,1.887309730768833,1.6236114130263297,0.19680711983669102,0.3971645829174861
474000,1.5859402247774006,1.5482690365284717,0.2489669996340264,0.2708468248857
475000,1.6236114130263297,1.8119673542709749,0.3684239367153449,0.2258211261075481
476000,1.887309730768833,1.4729266600306137,0.12890402245423008,0.36044760688973254
477000,1.6236114130263297,1.5859402247774006,0.2615244487749342,0.28568873143519924
478000,1.5859402247774006,1.5105978482795426,0.23045248574076915,0.2714502071258467
479000,1.5859402247774006,1.6236114130263297,0.28568873143519924,0.2615244487749342
480000,1.6612826012752586,1.6612826012752586,0.2928645637496168,0.2928645637496168
481000,1.887309730768833,1.8496385425199038,0.3169220102508845,0.352819775867538
482000,1.4729266600306137,1.5859402247774006,0.2690500391025014,0.21211330246106208
483000,1.5105978482795426,1.8496385425199038,0.3650143534932414,0.15649164543268637
484000,1.9249809190177618,1.5859402247774006,0.16452783324488374,0.4045143458779721
485000,1.7366249777731166,1.7366249777731166,0.3136289220568688,0.3136289220568688
486000,1.6236114130263297,1.5482690365284717,0.24231065205340752,0.2879620686223454
487000,1.7742961660220458,1.7742961660220458,0.32189556453873175,0.32189556453873175
488000,1.4729266600306137,1.9249809190177618,0.3679242907599425,0.11797738280546102
489000,1.4352554717816846,1.5482690365284717,0.2500351955978522,0.20041303063995036
490000,1.5482690365284717,1.4729266600306137,0.21792448714600277,0.25409096534151626
491000,1.7742961660220458,1.8119673542709749,0.3417703086414912,0.3082650107979039
492000,1.5105978482795426,1.9249809190177618,0.38338800556524816,0.13238390614182682
493000,1.8119673542709749,1.8119673542709749,0.3285506593058404,0.3285506593058404
494000,1.7742961660220458,1.8119673542709749,0.3417703086414912,0.3082650107979039
495000,1.8119673542709749,1.8119673542709749,0.3285506593058404,0.3285506593058404
496000,1.8119673542709749,1.6612826012752586,0.24616427311226646,0.36630241075459935
497000,1.6236114130263297,1.5105978482795426,0.22324206620324763,0.28725369851180493
498000,1.6236114130263297,1.5482690365284717,0.24231065205340752,0.2879620686223454
499000,1.5482690365284717,1.4352554717816846,0.20041303063995036,0.2500351955978522
500000,1.4729266600306137,1.887309730768833,0.36044760688973254,0.12890402245423008
501000,1.887309730768833,1.9249809190177618,0.3553130513470682,0.31858632722648816
502000,1.4729266600306137,1.5482690365284717,0.25409096534151626,0.21792448714600277
503000,1.5482690365284717,1.5482690365284717,0.25334053771580883,0.25334053771580883
504000,1.6612826012752586,1.6989537895241877,0.3122056005008669,0.2838314397462228
505000,1.6989537895241877,1.6236114130263297,0.2635925098333703,0.31789358917133004
506000,1.5482690365284717,1.5859402247774006,0.2708468248857,0.2489669996340264
507000,1.5482690365284717,1.6612826012752586,0.3045130476600539,0.2337085560458443
508000,1.7366249777731166,1.7742961660220458,0.3334904374461103,0.30151053860781546
509000,1.4352554717816846,1.4352554717816846,0.20682553070048765,0.20682553070048765
510000,1.7366249777731166,1.4729266600306137,0.17455168745436303,0.3217824134888718
511000,1.5859402247774006,1.5859402247774006,0.2674481480733658,0.2674481480733658
512000,1.8119673542709749,1.5859402247774006,0.20602606528831713,0.36718611795801503
513000,1.5859402247774006,1.5859402247774006,0.2674481480733658,0.2674481480733658
514000,1.5105978482795426,1.8119673542709749,0.3543986234463428,0.16881815929441185
515000,1.887309730768833,1.5482690365284717,0.16079070185606417,0.3856145541937367
516000,1.6989537895241877,1.4352554717816846,0.16756186124849315,0.29961382470425746
517000,1.6236114130263297,1.8119673542709749,0.3684239367153449,0.2258211261075481
518000,1.5482690365284717,1.5859402247774006,0.2708468248857,0.2489669996340264
519000,1.5859402247774006,1.4352554717816846,0.19415032698666523,0.2635088947643421
520000,1.5482690365284717,1.6236114130263297,0.2879620686223454,0.24231065205340752
521000,1.5105978482795426,1.4352554717816846,0.20482047014204044,0.23600528656727496
522000,1.6612826012752586,1.8496385425199038,0.3825244319255426,0.2313654490753061
523000,1.7366249777731166,1.7742961660220458,0.3334904374461103,0.30151053860781546
524000,1.6236114130263297,1.962652107266691,0.42148955752883294,0.16763632049594526
525000,1.4352554717816846,1.6612826012752586,0.28837090670922916,0.17739646418901345
526000,1.4729266600306137,1.7366249777731166,0.3217824134888718,0.17455168745436303
527000,1.4352554717816846,1.6989537895241877,0.29961382470425746,0.16756186124849315
528000,1.5105978482795426,1.6612826012752586,0.3023962005255867,0.2143473996408322
529000,1.7742961660220458,1.962652107266691,0.4126985196216514,0.24153906698822408
530000,1.5482690365284717,1.5482690365284717,0.25334053771580883,0.25334053771580883
531000,1.4729266600306137,1.8119673542709749,0.3429259679452629,0.1516949538187277
532000,1.7742961660220458,1.7366249777731166,0.30151053860781546,0.3334904374461103
533000,1.8496385425199038,1.5482690365284717,0.17387917424570032,0.3745756462373602
534000,1.7742961660220458,1.6236114130263297,0.23953158407856437,0.3524812009601933
535000,1.5482690365284717,1.5482690365284717,0.25334053771580883,0.25334053771580883
536000,1.5482690365284717,1.7742961660220458,0.3494249288339128,0.19981032859035813
537000,1.4729266600306137,1.6612826012752586,0.2970277112013236,0.1955160814213221
538000,1.5482690365284717,1.4729266600306137,0.21792448714600277,0.25409096534151626
539000,1.6989537895241877,1.962652107266691,0.42407077132987336,0.20340814771459376
540000,1.8496385425199038,1.4352554717816846,0.12505043267999394,0.33608749758137657
541000,1.6989537895241877,1.5859402247774006,0.24341292452193403,0.3206809444410617
542000,1.5105978482795426,1.6989537895241877,0.31675831826724976,0.20412195934259805
543000,1.6612826012752586,1.7742961660220458,0.3490906402596927,0.2600959244310865
544000,1.6236114130263297,1.5482690365284717,0.24231065205340752,0.2879620686223454
545000,1.962652107266691,1.5482690365284717,0.13544020388424313,0.4046961537849659
546000,1.5482690365284717,1.4729266600306137,0.21792448714600277,0.25409096534151626
547000,1.4352554717816846,1.6989537895241877,0.29961382470425746,0.16756186124849315
548000,1.5482690365284717,1.4352554717816846,0.20041303063995036,0.2500351955978522
549000,1.5105978482795426,1.5105978482795426,0.2384638895864951,0.2384638895864951
550000,1.6612826012752586,1.5482690365284717,0.2337085560458443,0.3045130476600539
551000,1.4729266600306137,1.4352554717816846,0.20705389779099725,0.22155186479368902
552000,1.8119673542709749,1.5105978482795426,0.16881815929441185,0.3543986234463428
553000,1.5482690365284717,1.5105978482795426,0.23563338706551187,0.2551312419795833
554000,1.5105978482795426,1.4352554717816846,0.20482047014204044,0.23600528656727496
555000,1.5859402247774006,1.5482690365284717,0.2489669996340264,0.2708468248857
556000,1.5105978482795426,1.4352554717816846,0.20482047014204044,0.23600528656727496
557000,1.5105978482795426,1.4352554717816846,0.20482047014204044,0.23600528656727496
558000,1.6612826012752586,1.4352554717816846,0.17739646418901345,0.28837090670922916
559000,1.5105978482795426,1.6612826012752586,0.3023962005255867,0.2143473996408322
560000,1.887309730768833,1.5482690365284717,0.16079070185606417,0.3856145541937367
561000,1.4352554717816846,1.5105978482795426,0.23600528656727496,0.20482047014204044
562000,1.5859402247774006,1.5105978482795426,0.23045248574076915,0.2714502071258467
563000,1.8496385425199038,1.4352554717816846,0.12505043267999394,0.33608749758137657
564000,1.8496385425199038,1.9249809190177618,0.3713742332101454,0.2991074451952921
565000,1.8496385425199038,1.9249809190177618,0.3713742332101454,0.2991074451952921
566000,1.8496385425199038,1.9249809190177618,0.3713742332101454,0.2991074451952921
567000,1.8496385425199038,1.9249809190177618,0.3713742332101454,0.2991074451952921
568000,1.5482690365284717,1.5105978482795426,0.23563338706551187,0.2551312419795833
569000,1.7366249777731166,1.5105978482795426,0.19291232766261432,0.33024926590988624
570000,1.5859402247774006,1.6236114130263297,0.28568873143519924,0.2615244487749342
571000,1.7366249777731166,1.4352554717816846,0.1571610926818424,0.31000970655967464
572000,1.7366249777731166,1.4729266600306137,0.17455168745436303,0.3217824134888718
573000,1.6989537895241877,1.5105978482795426,0.20412195934259805,0.31675831826724976
574000,1.4729266600306137,1.4352554717816846,0.20705389779099725,0.22155186479368902
575000,1.7366249777731166,1.8119673542709749,0.3527019977603548,0.28761857721565753
576000,1.5105978482795426,1.7366249777731166,0.33024926590988624,0.19291232766261432
577000,1.4729266600306137,1.5482690365284717,0.25409096534151626,0.21792448714600277
578000,1.8119673542709749,1.7742961660220458,0.3082650107979039,0.3417703086414912
579000,1.8119673542709749,1.5482690365284717,0.18697109404607162,0.3625104394541331
580000,1.7742961660220458,1.5105978482795426,0.18104533609418008,0.34280733828285875
581000,1.6612826012752586,1.4352554717816846,0.17739646418901345,0.28837090670922916
582000,1.6612826012752586,1.5482690365284717,0.2337085560458443,0.3045130476600539
583000,1.6612826012752586,1.5859402247774006,0.2533951122405889,0.30349222106194984
584000,1.4352554717816846,1.5859402247774006,0.2635088947643421,0.19415032698666523
585000,1.4352554717816846,1.7742961660220458,0.31954626502627576,0.14646120550128428
586000,1.4729266600306137,1.6236114130263297,0.2834008023308069,0.20452909956746568
587000,1.6236114130263297,1.4729266600306137,0.20452909956746568,0.2834008023308069
588000,1.8496385425199038,1.4352554717816846,0.12505043267999394,0.33608749758137657
589000,1.6236114130263297,1.5859402247774006,0.2615244487749342,0.28568873143519924
590000,1.6612826012752586,1.6612826012752586,0.2928645637496168,0.2928645637496168
591000,1.962652107266691,1.7366249777731166,0.22227216982369546,0.4200601708377129
592000,1.7742961660220458,1.5105978482795426,0.18104533609418008,0.34280733828285875
593000,1.6612826012752586,1.6612826012752586,0.2928645637496168,0.2928645637496168
594000,1.4729266600306137,1.6989537895241877,0.3098420153642828,0.18541532868469385
595000,1.9249809190177618,1.6989537895241877,0.21968481594237121,0.40998226543178484
596000,1.9249809190177618,1.4729266600306137,0.11797738280546102,0.3679242907599425
597000,1.8496385425199038,1.4352554717816846,0.12505043267999394,0.33608749758137657
598000,1.4352554717816846,1.5105978482795426,0.23600528656727496,0.20482047014204044
599000,1.887309730768833,1.5105978482795426,0.14428678108523968,0.37466734960287684
600000,1.9249809190177618,1.962652107266691,0.3556414544324191,0.31835187553104466
601000,1.6612826012752586,1.5482690365284717,0.2337085560458443,0.3045130476600539
602000,1.887309730768833,1.6989537895241877,0.2358985700023447,0.3947356141902428
603000,1.6612826012752586,1.4729266600306137,0.1955160814213221,0.2970277112013236
604000,1.7366249777731166,1.5859402247774006,0.23194712071022894,0.33710258669524207
605000,1.5105978482795426,1.6989537895241877,0.31675831826724976,0.20412195934259805
606000,1.9249809190177618,1.4352554717816846,0.10472711401675519,0.3494707554842805
607000,1.4729266600306137,1.5482690365284717,0.25409096534151626,0.21792448714600277
608000,1.5859402247774006,1.4729266600306137,0.21211330246106208,0.2690500391025014
609000,1.4352554717816846,1.5859402247774006,0.2635088947643421,0.19415032698666523
610000,1.4729266600306137,1.4352554717816846,0.20705389779099725,0.22155186479368902
611000,1.6612826012752586,1.6612826012752586,0.2928645637496168,0.2928645637496168
612000,1.9249809190177618,1.4352554717816846,0.10472711401675519,0.3494707554842805
613000,1.5859402247774006,1.4352554717816846,0.19415032698666523,0.2635088947643421
614000,1.5482690365284717,1.4729266600306137,0.21792448714600277,0.25409096534151626
615000,1.6236114130263297,1.5105978482795426,0.22324206620324763,0.28725369851180493
616000,1.5482690365284717,1.7366249777731166,0.33535112538960515,0.21210197164739214
617000,1.5859402247774006,1.5105978482795426,0.23045248574076915,0.2714502071258467
618000,1.5859402247774006,1.5859402247774006,0.2674481480733658,0.2674481480733658
619000,1.8496385425199038,1.5482690365284717,0.17387917424570032,0.3745756462373602
620000,1.5482690365284717,1.6612826012752586,0.3045130476600539,0.2337085560458443
621000,1.8496385425199038,1.6236114130263297,0.2114713402897956,0.383336971794079
622000,1.7742961660220458,1.6236114130263297,0.23953158407856437,0.3524812009601933
623000,1.5105978482795426,1.5105978482795426,0.2384638895864951,0.2384638895864951
624000,1.5105978482795426,1.5105978482795426,0.2384638895864951,0.2384638895864951
625000,1.5482690365284717,1.5105978482795426,0.23563338706551187,0.2551312419795833
626000,1.7366249777731166,1.5859402247774006,0.23194712071022894,0.33710258669524207
627000,1.9249809190177618,1.4729266600306137,0.11797738280546102,0.3679242907599425
628000,1.8119673542709749,1.6612826012752586,0.24616427311226646,0.36630241075459935
629000,1.8496385425199038,1.5859402247774006,0.19225200276833765,0.3806982477790702
630000,1.8119673542709749,1.5859402247774006,0.20602606528831713,0.36718611795801503
631000,1.962652107266691,1.4729266600306137,0.10752565661475796,0.3746077620510428
632000,1.7742961660220458,1.5859402247774006,0.21936679503381676,0.35263456425659057
633000,1.4352554717816846,1.5859402247774006,0.2635088947643421,0.19415032698666523
634000,1.9249809190177618,1.5105978482795426,0.13238390614182682,0.38338800556524816
635000,1.7366249777731166,1.5482690365284717,0.21210197164739214,0.33535112538960515
636000,1.4352554717816846,1.5482690365284717,0.2500351955978522,0.20041303063995036
637000,1.4729266600306137,1.5482690365284717,0.25409096534151626,0.21792448714600277
638000,1.5482690365284717,1.4729266600306137,0.21792448714600277,0.25409096534151626
639000,1.5105978482795426,1.5105978482795426,0.2384638895864951,0.2384638895864951
640000,1.6989537895241877,1.6236114130263297,0.2635925098333703,0.31789358917133004
641000,1.962652107266691,1.4352554717816846,0.09525490384660858,0.3550945533685962
642000,1.7366249777731166,1.5482690365284717,0.21210197164739214,0.33535112538960515
643000,1.6989537895241877,1.6236114130263297,0.2635925098333703,0.31789358917133004
644000,1.5482690365284717,1.4352554717816846,0.20041303063995036,0.2500351955978522
645000,1.4729266600306137,1.4352554717816846,0.20705389779099725,0.22155186479368902
646000,1.7742961660220458,1.5482690365284717,0.19981032859035813,0.3494249288339128
647000,1.9249809190177618,1.6236114130263297,0.18211454203064323,0.40988154140277383
648000,1.6236114130263297,1.8119673542709749,0.3684239367153449,0.2258211261075481
649000,1.4352554717816846,1.5105978482795426,0.23600528656727496,0.20482047014204044
650000,1.4729266600306137,1.5482690365284717,0.25409096534151626,0.21792448714600277
651000,1.887309730768833,1.8119673542709749,0.2968731139124179,0.36721237250984445
652000,1.4352554717816846,1.5105978482795426,0.23600528656727496,0.20482047014204044
653000,1.4352554717816846,1.7366249777731166,0.31000970655967464,0.1571610926818424
654000,1.7366249777731166,1.887309730768833,0.3885100444735661,0.25613258216711365
655000,1.887309730768833,1.7742961660220458,0.27653416873364794,0.37923231345035124
656000,1.6989537895241877,1.6236114130263297,0.2635925098333703,0.31789358917133004
657000,1.5105978482795426,1.5105978482795426,0.2384638895864951,0.2384638895864951
658000,1.8119673542709749,1.4729266600306137,0.1516949538187277,0.3429259679452629
659000,1.5105978482795426,1.4729266600306137,0.2216304105612898,0.23866334562394587
660000,1.887309730768833,1.8496385425199038,0.3169220102508845,0.352819775867538
661000,1.4352554717816846,1.4729266600306137,0.22155186479368902,0.20705389779099725
662000,1.4729266600306137,1.4729266600306137,0.22292666003061892,0.22292666003061892
663000,1.7366249777731166,1.8119673542709749,0.3527019977603548,0.28761857721565753
664000,1.6989537895241877,1.7742961660220458,0.3426679530808011,0.28083357067008363
665000,1.6236114130263297,1.5859402247774006,0.2615244487749342,0.28568873143519924
666000,1.6236114130263297,1.5859402247774006,0.2615244487749342,0.28568873143519924
667000,1.6989537895241877,1.5859402247774006,0.24341292452193403,0.3206809444410617
668000,1.8119673542709749,1.8119673542709749,0.3285506593058404,0.3285506593058404
669000,1.8119673542709749,1.8119673542709749,0.3285506593058404,0.3285506593058404
670000,1.5105978482795426,1.5105978482795426,0.2384638895864951,0.2384638895864951
671000,1.5105978482795426,1.4352554717816846,0.20482047014204044,0.23600528656727496
672000,1.8119673542709749,1.5859402247774006,0.20602606528831713,0.36718611795801503
673000,1.6989537895241877,1.7742961660220458,0.3426679530808011,0.28083357067008363
674000,1.4729266600306137,1.4729266600306137,0.22292666003061892,0.22292666003061892
675000,1.6989537895241877,1.8119673542709749,0.36098210966674266,0.26684011132012
676000,1.5105978482795426,1.4729266600306137,0.2216304105612898,0.23866334562394587
677000,1.4729266600306137,1.4729266600306137,0.22292666003061892,0.22292666003061892
678000,1.6236114130263297,1.5859402247774006,0.2615244487749342,0.28568873143519924
679000,1.6989537895241877,1.8119673542709749,0.36098210966674266,0.26684011132012
680000,1.6989537895241877,1.7742961660220458,0.3426679530808011,0.28083357067008363
681000,1.4729266600306137,1.6612826012752586,0.2970277112013236,0.1955160814213221
682000,1.962652107266691,1.6989537895241877,0.20340814771459376,0.42407077132987336
683000,1.4352554717816846,1.4352554717816846,0.20682553070048765,0.20682553070048765
684000,1.4729266600306137,1.5859402247774006,0.2690500391025014,0.21211330246106208
685000,1.5105978482795426,1.7366249777731166,0.33024926590988624,0.19291232766261432
686000,1.5105978482795426,1.4729266600306137,0.2216304105612898,0.23866334562394587
687000,1.6989537895241877,1.4729266600306137,0.18541532868469385,0.3098420153642828
688000,1.6236114130263297,1.962652107266691,0.42148955752883294,0.16763632049594526
689000,1.4729266600306137,1.887309730768833,0.36044760688973254,0.12890402245423008
690000,1.4729266600306137,1.4729266600306137,0.22292666003061892,0.22292666003061892
691000,1.4352554717816846,1.962652107266691,0.3550945533685962,0.09525490384660858
692000,1.5105978482795426,1.6989537895241877,0.31675831826724976,0.20412195934259805
693000,1.4729266600306137,1.4352554717816846,0.20705389779099725,0.22155186479368902
694000,1.4352554717816846,1.9249809190177618,0.3494707554842805,0.10472711401675519
695000,1.5105978482795426,1.6989537895241877,0.31675831826724976,0.20412195934259805
696000,1.4352554717816846,1.4352554717816846,0.20682553070048765,0.20682553070048765
697000,1.5482690365284717,1.7366249777731166,0.33535112538960515,0.21210197164739214
698000,1.4729266600306137,1.8496385425199038,0.35212818961899717,0.14019277582963643
699000,1.5105978482795426,1.5859402247774006,0.2714502071258467,0.23045248574076915
700000,1.5105978482795426,1.9249809190177618,0.38338800556524816,0.13238390614182682
701000,1.4729266600306137,1.7742961660220458,0.3328140145464146,0.1632234164310471
702000,1.6236114130263297,1.5105978482795426,0.22324206620324763,0.28725369851180493
703000,1.4729266600306137,1.5105978482795426,0.23866334562394587,0.2216304105612898
704000,1.5859402247774006,1.6989537895241877,0.3206809444410617,0.24341292452193403
705000,1.5105978482795426,1.9249809190177618,0.38338800556524816,0.13238390614182682
706000,1.4729266600306137,1.4729266600306137,0.22292666003061892,0.22292666003061892
707000,1.4352554717816846,1.8496385425199038,0.33608749758137657,0.12505043267999394
708000,1.4352554717816846,1.4352554717816846,0.20682553070048765,0.20682553070048765
709000,1.6989537895241877,1.4729266600306137,0.18541532868469385,0.3098420153642828
710000,1.4352554717816846,1.7742961660220458,0.31954626502627576,0.14646120550128428
711000,1.5859402247774006,1.887309730768833,0.3931418250269303,0.17833587890473782
712000,1.5105978482795426,1.5105978482795426,0.2384638895864951,0.2384638895864951
713000,1.5105978482795426,1.7742961660220458,0.34280733828285875,0.18104533609418008
714000,1.4729266600306137,1.4729266600306137,0.22292666003061892,0.22292666003061892
715000,1.5859402247774006,1.887309730768833,0.3931418250269303,0.17833587890473782
716000,1.5482690365284717,1.7742961660220458,0.3494249288339128,0.19981032859035813
717000,1.4352554717816846,1.4729266600306137,0.22155186479368902,0.20705389779099725
718000,1.5482690365284717,1.7366249777731166,0.33535112538960515,0.21210197164739214
